世代,価値最大値,世代,価値平均
816,24677832681,816,23112580645
817,24677832681,817,23246679333
818,24677832681,818,23162163400
819,24677832681,819,23244175338
820,24677832681,820,23186102345
821,24677832681,821,23295195236
822,24677832681,822,23268356478
823,24677832681,823,23157855201
824,24677832681,824,23267158120
825,24677832681,825,23246106059
826,24677832681,826,23182734745
827,24677832681,827,23067439634
828,24677832681,828,23121246699
829,24677832681,829,23278127656
830,24677832681,830,23180143043
831,24677832681,831,23220936623
832,24677832681,832,23167904667
833,24677832681,833,23212301502
834,24677832681,834,23132540895
835,24677832681,835,23167313805
836,24677832681,836,23242133008
837,24677832681,837,23128915958
838,24677832681,838,23144020473
839,24677832681,839,23049122539
840,24677832681,840,23190871174
841,24677832681,841,23203948071
842,24677832681,842,23183764303
843,24677832681,843,23168439305
844,24677832681,844,23246869464
845,24677832681,845,23227079851
846,24677832681,846,23226321426
847,24677832681,847,23093173626
848,24677832681,848,23221087835
849,24677832681,849,23209661150
850,24677832681,850,23106700108
851,24677832681,851,23278382166
852,24677832681,852,23104125802
853,24677832681,853,23252345149
854,24677832681,854,23122277156
855,24677832681,855,23170297721
856,24677832681,856,23178885717
857,24677832681,857,23194060229
858,24677832681,858,23057974925
859,24677832681,859,23252694946
860,24677832681,860,23256866020
861,24677832681,861,23257772971
862,24677832681,862,23175418675
863,24677832681,863,23195690853
864,24677832681,864,23219806341
865,24677832681,865,23247409528
866,24677832681,866,23162820685
867,24677832681,867,23249789014
868,24677832681,868,23139717111
869,24677832681,869,23045657017
870,24677832681,870,23022671232
871,24677832681,871,23317809628
872,24677832681,872,23240945519
873,24677832681,873,23263128189
874,24677832681,874,23160454548
875,24677832681,875,23181209309
876,24677832681,876,23204053525
877,24677832681,877,23174486943
878,24677832681,878,23203459235
879,24677832681,879,23325314400
880,24677832681,880,23184878507
881,24677832681,881,23170204768
882,24677832681,882,23092938111
883,24677832681,883,23195297357
884,24677832681,884,23157636127
885,24677832681,885,23136634404
886,24677832681,886,23106834329
887,24677832681,887,23114089270
888,24677832681,888,23181315915
889,24677832681,889,23182703807
890,24677832681,890,23243815418
891,24677832681,891,23265722641
892,24677832681,892,23075607765
893,24677832681,893,23185835813
894,24677832681,894,23153375535
895,24677832681,895,23190288327
896,24677832681,896,23161239689
897,24677832681,897,23133139412
898,24677832681,898,23128089850
899,24677832681,899,23247553919
900,24677832681,900,23142928534
901,24677832681,901,23263624548
902,24677832681,902,23146930764
903,24677832681,903,23161712702
904,24677832681,904,23159293543
905,24677832681,905,23236571848
906,24677832681,906,23114214448
907,24677832681,907,23180450494
908,24677832681,908,23152447735
909,24677832681,909,23166256182
910,24677832681,910,23195330925
911,24677832681,911,23152734450
912,24677832681,912,23244286010
913,24677832681,913,23148453860
914,24677832681,914,23211382081
915,24677832681,915,23199708188
916,24677832681,916,23165931500
917,24677832681,917,23226775429
918,24677832681,918,23143800359
